sku,name,category,unit,unit_price,unit_cost,is_active
ITEM-001088,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - Corporate Webinar Service 10000 attendees,,LICENSE,0.0,0.0,false
ITEM-001089,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - Corporate Webinar Service 20000 attendees,,LICENSE,330000.0,224400.0,false
ITEM-001090,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - Corporate Webinar Service 30000 attendees,,LICENSE,420000.0,285600.0,false
ITEM-001091,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - Corporate Webinar Service 500 attendees,,LICENSE,3000.0,2040.0,true
ITEM-001092,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - Corporate Webinar Service 5000 attendees,,LICENSE,100000.0,68000.0,false
ITEM-001093,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - 1 Day Large Meeting 1000 Service,,LICENSE,3500.0,2380.0,false
ITEM-001094,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - 1 Day Large Meeting 1000 Service (No Support),,LICENSE,3000.0,2040.0,true
ITEM-001095,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - 1 Day Meeting 300 Service,,LICENSE,999.0,679.32,true
ITEM-001096,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - 1 Day Large Meeting 500 Service,,LICENSE,2000.0,1360.0,true
ITEM-001097,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - 1 Day Large Meeting 500 Service (No Support),,LICENSE,1700.0,1156.0,false
ITEM-001098,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - 1 Day Webinar Service,,LICENSE,0.0,0.0,false
ITEM-001099,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - Onsite Training Course for Admin (2 Hrs.),,JOB,10000.0,6800.0,false
ITEM-001100,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - Onsite Training Course for User (2 Hrs.),,JOB,10000.0,6800.0,false
ITEM-001101,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom - Onsite Training Course for Webinar (2 Hrs.),,JOB,10000.0,6800.0,false
ITEM-001102,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Add-on - Additional Cloud Storage 100GB,,LICENSE,0.0,0.0,false
ITEM-001103,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Add-on - Free Boardroom - 2 times/Year,,LICENSE,0.0,0.0,false
ITEM-001104,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Add-on - Free Thai Transcription 10 Hrs/Month,,LICENSE,0.0,0.0,false
ITEM-001105,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Add-on -Free Upsize Large Meeting 500- 4 times/Y,,LICENSE,0.0,0.0,false
ITEM-001106,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Add-on - Free Webinar 1000 - 4 times/Year,,LICENSE,0.0,0.0,false
ITEM-001107,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Add-on - Free ZM Booking - 30 Users,,SET,0.0,0.0,false
ITEM-001108,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 100GB - 1Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001109,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 100GB - 1Y Prepay (No Support),,LICENSE,0.0,0.0,false
ITEM-001110,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 100GB - 3Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001111,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 100GB (Exceed Quota),,LICENSE,0.0,0.0,false
ITEM-001112,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 10TB - 1Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001113,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 15TB - 1Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001114,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 3TB - 1Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001115,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 3TB - 2Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001116,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 3TB - 3Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001117,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 500GB - 1Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001118,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 500GB - 1Y Prepay (No Support),,LICENSE,0.0,0.0,false
ITEM-001119,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 500GB - 2Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001120,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 500GB (Exceed Quota),,LICENSE,0.0,0.0,false
ITEM-001121,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Cloud Recording 5 TB Annual,,LICENSE,240000.0,163200.0,false
ITEM-001122,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Room Connector Annual (Zoom Standard Support),,LICENSE,17465.0,11876.2,true
ITEM-001123,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Room Connector Annual,,LICENSE,24000.0,16320.0,true
ITEM-001124,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Conference Room Connector-1M,,LICENSE,2000.0,1360.0,false
ITEM-001125,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Room Connector - 2 Year Prepay,,LICENSE,45600.0,31008.0,true
ITEM-001126,[Blocked - Product Owner แจ้งระงับการใช้งาน]1ToAll - Zoom Room Connector - 3 Year Prepay,,LICENSE,64800.0,44064.0,false
ITEM-001127,[Blocked - Product Owner แจ้งระงับการใช้งาน]1ToAll - Zoom Room Annual,,LICENSE,24000.0,16320.0,true
ITEM-001128,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Conference Room Subscriptions - 5Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001129,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Conference Room Subscriptions-1Month,,LICENSE,0.0,0.0,false
ITEM-001130,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Room - 2 Year Prepay,,LICENSE,45600.0,31008.0,true
ITEM-001131,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Room - 3 Year Prepay,,LICENSE,64800.0,44064.0,true
ITEM-001132,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Conference Room Subscriptions-4Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001134,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Education - Site Solution 1 Year Prepay,,LICENSE,0.0,0.0,false
ITEM-001135,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Education EDU Plus 2022_50 Licenses - 1Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001136,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Education EDU Plus Tier 1 - 1 Year Prepay,,LICENSE,0.0,0.0,false
ITEM-001137,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Education EDU Plus Tier 2 - 1 Year Prepay,,LICENSE,0.0,0.0,false
ITEM-001138,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Education EDU Plus Tier 3 - 1 Year Prepay,,LICENSE,0.0,0.0,false
ITEM-001139,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Education EDU Plus Tier 4 - 1 Year Prepay,,LICENSE,0.0,0.0,false
ITEM-001140,[Blocked - Product Owner แจ้งระงับการใช้งาน]Zoom Education Annual - Tier 1 (Zoom Standard Support),,LICENSE,3000.0,2040.0,true
ITEM-001141,[Blocked - Product Owner แจ้งระงับการใช้งาน]Zoom Education Annual - Tier 2 (Zoom Standard Support),,LICENSE,2820.0,1917.6,false
ITEM-001142,[Blocked - Product Owner แจ้งระงับการใช้งาน]Zoom Education Annual - Tier 3 (Zoom Standard Support),,LICENSE,2620.0,1781.6,false
ITEM-001143,[Blocked - Product Owner แจ้งระงับการใช้งาน]Zoom Education Annual - Tier 4 (Zoom Standard Support),,LICENSE,2380.0,1618.4,false
ITEM-001144,[Blocked - Product Owner แจ้งระงับการใช้งาน]Zoom Education Annual - Tier 5 (Zoom Standard Support),,LICENSE,2140.0,1455.2,false
ITEM-001145,[Blocked - Product Owner แจ้งระงับการใช้งาน]Zoom Education Annual - Tier 6 (Zoom Standard Support),,LICENSE,1900.0,1292.0,false
ITEM-001146,[Blocked - Product Owner แจ้งระงับการใช้งาน]Zoom Education Annual - Tier 7 (Zoom Standard Support),,LICENSE,1670.0,1135.6,false
ITEM-001147,[Blocked - Product Owner แจ้งระงับการใช้งาน]1ToAll - Zoom Education Plus Annual Tier 1,,LICENSE,3600.0,2448.0,true
ITEM-001148,[Blocked - Product Owner แจ้งระงับการใช้งาน]1ToAll - Zoom Education Plus Annual Tier 2,,LICENSE,3350.0,2278.0,true
ITEM-001149,[Blocked - Product Owner แจ้งระงับการใช้งาน]1ToAll - Zoom Education Plus Annual Tier 3,,LICENSE,3100.0,2108.0,false
ITEM-001150,[Blocked - Product Owner แจ้งระงับการใช้งาน]1ToAll - Zoom Education Plus Annual Tier 4,,LICENSE,2820.0,1917.6,false
ITEM-001151,[Blocked - Product Owner แจ้งระงับการใช้งาน]1ToAll - Zoom Education Plus Annual Tier 5,,LICENSE,2540.0,1727.2,true
ITEM-001152,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Education Plus Classroom 2022 Tier 1-1YPrepay,,LICENSE,0.0,0.0,false
ITEM-001153,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Enterprise 10% Active Host 1 Year Prepay,,LICENSE,0.0,0.0,false
ITEM-001154,[Blocked - Product Owner แจ้งระงับการใช้งาน]Zoom Event Organization & Production,,LICENSE,0.0,0.0,false
ITEM-001155,[Blocked - Product Owner แจ้งระงับการใช้งานZoom Events 1000 Attendees Annual (Zoom Standard Support),,LICENSE,346000.0,235280.0,false
ITEM-001156,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 1000 Attendees - 2 Year Prepay,,LICENSE,268726.0,182733.68,false
ITEM-001157,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 1000 Attendees - 3 Year Prepay,,LICENSE,380695.0,258872.6,false
ITEM-001158,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 10000 Attendees Annual,,LICENSE,2863692.0,1947310.56,false
ITEM-001159,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 10000 Attendees - 2 Year Prepay,,LICENSE,5154646.0,3505159.28,false
ITEM-001160,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 10000 Attendees - 3 Year Prepay,,LICENSE,7302415.0,4965642.2,false
ITEM-001161,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 3000 Attendees Annual,,LICENSE,966000.0,656880.0,false
ITEM-001162,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 3000 Attendees - 2 Year Prepay,,LICENSE,787855.0,535741.4,false
ITEM-001163,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 3000 Attendees - 3 Year Prepay,,LICENSE,1116128.0,758967.04,false
ITEM-001164,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 5000 Attendees Annual,,LICENSE,1099332.0,747545.76,false
ITEM-001165,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 5000 Attendees - 2 Year Prepay,,LICENSE,1978798.0,1345582.64,false
ITEM-001166,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 5000 Attendees - 3 Year Prepay,,LICENSE,2803297.0,1906241.96,false
ITEM-001167,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 500 Attendees Annual,,LICENSE,182000.0,123760.0,false
ITEM-001168,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 500 Attendees - 2 Year Prepay,,LICENSE,54356.0,36962.08,false
ITEM-001169,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Events 500 Attendees - 3 Year Prepay,,LICENSE,77022.0,52374.96,false
ITEM-001170,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Large Meeting 1000 Annual,,LICENSE,54000.0,36720.0,true
ITEM-001171,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Large Meeting 1000 Annual,,LICENSE,37800.0,25704.0,true
ITEM-001172,"[Blocked - Product Owner แจ้งระงับการใช้งาน]Zoom Large Meeting 1,000 - 1 Year Prepay Tier 2",,LICENSE,36000.0,24480.0,false
ITEM-001173,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Large Meeting 1000 - 2 Year Prepay,,LICENSE,102600.0,69768.0,false
ITEM-001174,"[Blocked by Product owner] Zoom Large Meeting 1,000 - 2 Year Prepay Tier 2",,LICENSE,102600.0,69768.0,false
ITEM-001175,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Large Meeting 1000 - 3 Year Prepay,,LICENSE,145800.0,99144.0,false
ITEM-001176,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Large Meeting 500 Annual,,LICENSE,36000.0,24480.0,true
ITEM-001177,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Large Meeting 500 Annual,,LICENSE,21000.0,14280.0,true
ITEM-001178,[Blocked by Product owner] Zoom Large Meeting 500 Annual Tier 2,,LICENSE,18000.0,12240.0,false
ITEM-001179,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Large Meeting 500 - 2 Year Prepay,,LICENSE,68400.0,46512.0,false
ITEM-001180,[Blocked by Product owner] Zoom Large Meeting 500 - 2 Year Prepay Tier 2,,LICENSE,36000.0,24480.0,false
ITEM-001181,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Large Meeting 500 - 3 Year Prepay,,LICENSE,97200.0,66096.0,false
ITEM-001182,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting BIZ Plus-2 Years Prepay,,LICENSE,18200.0,12376.0,false
ITEM-001183,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting BIZ Plus-3 Years Prepay,,LICENSE,25887.6,17603.57,false
ITEM-001184,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Workplace Business Annual,,LICENSE,8460.0,5752.8,false
ITEM-001185,[Blocked by product onwer - Promotion expired]  Zoom Meeting Business One - 1 Year Prepay,,LICENSE,9588.0,6519.84,false
ITEM-001186,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting Business Premium - 1Y Prepay,,LICENSE,11988.0,8151.84,false
ITEM-001187,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU - 1 Year Prepay (Tier 2-1),,LICENSE,2880.0,1958.4,false
ITEM-001188,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU - 1 Year Prepay (Tier 2-2),,LICENSE,2400.0,1632.0,false
ITEM-001189,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU - 1 Year Prepay (Tier 2-3),,LICENSE,1920.0,1305.6,false
ITEM-001190,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU - 1 Year Prepay (Tier 4),,LICENSE,1080.0,734.4,false
ITEM-001191,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU - 1 Year Prepay (Tier3),,LICENSE,1440.0,979.2,false
ITEM-001192,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU (add-on) - 1 Year Prepay,,LICENSE,3360.0,2284.8,false
ITEM-001193,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU Plus - 1 Year Prepay (Tier 1),,LICENSE,3360.0,2284.8,false
ITEM-001194,[Blocked - Product Owner แจ้งระงับ] Zoom Meeting EDU Plus (20Free10) - 1 Year Prepay (ProBuy2Get1),,LICENSE,67200.0,45696.0,false
ITEM-001195,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU Plus (50 Licenses) - 1 Year Prepay,,LICENSE,240000.0,163200.0,false
ITEM-001196,[Blocked - Product Owner แจ้งระงับ] Zoom Meeting EDU Premium (50Free25) 1Y.Prepay (ProBuy2Get1),,LICENSE,198000.0,134640.0,false
ITEM-001197,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU Tier 01 - Quantity: 20-149,,LICENSE,3000.0,2040.0,false
ITEM-001198,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU Tier 02 - Quantity: 150 - 499,,LICENSE,1670.0,1135.6,false
ITEM-001199,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU Tier 03 - Quantity: 500 - 999,,LICENSE,1200.0,816.0,false
ITEM-001200,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting EDU Tier 04 - Quantity: 1000+,,LICENSE,840.0,571.2,false
ITEM-001201,[Blocked - Product Owner แจ้งระงับ] Zoom Meeting Enterprise Named Host 1 Y.Prepay (Free 4 M.),,LICENSE,9588.0,6519.84,false
ITEM-001202,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting Enterprise Named Host - 1 Year Prepay,,LICENSE,9588.0,6519.84,false
ITEM-001203,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting Enterprise Named Host-1 Year Prepay,,LICENSE,7999.0,5439.32,false
ITEM-001204,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting Enterprise Plus-1 Year Prepay,,LICENSE,0.0,0.0,false
ITEM-001205,[Blocked by product onwer - Promotion expired] Zoom Meeting Pro - 1 Year Prepay,,LICENSE,7200.0,4896.0,true
ITEM-001206,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Workplace Pro Annual,,LICENSE,5900.0,4012.0,true
ITEM-001207,"[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting Pro - 1Y Prepay (Tier 5, 500 - 999)",,LICENSE,0.0,0.0,false
ITEM-001208,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting Pro -5 Year Prepay Subscription,,LICENSE,0.0,0.0,false
ITEM-001209,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting Pro Plus - 1Y PrePay,,LICENSE,0.0,0.0,false
ITEM-001210,[Blocked by product onwer - Promotion expired] Zoom Meeting Pro Plus - 1 Year Prepay,,LICENSE,7200.0,4896.0,true
ITEM-001211,[Blocked by product onwer - Promotion expired] Zoom Meeting Pro Plus - 2 Year Prepay,,LICENSE,13600.0,9248.0,false
ITEM-001212,[Blocked by product onwer - Promotion expired] Zoom Meeting Pro Plus - 3 Year Prepay,,LICENSE,19440.0,13219.2,false
ITEM-001213,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting Pro Plus - 4Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001214,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Meeting Pro Plus - 5Y Prepay,,LICENSE,0.0,0.0,false
ITEM-001215,Zoom On-premise Deployment,,SET,0.0,0.0,true
ITEM-001216,Zoom Onsite Service,,JOB,0.0,0.0,true
ITEM-001218,Zoom Phone Power Pack Annual - 1YR: Tier 01 Quantity: 1 - 9,,LICENSE,10800.0,7344.0,true
ITEM-001219,Zoom Phone Power Pack Annual - 1YR: Tier 02 Quantity: 10 - 99,,LICENSE,10260.0,6976.8,true
ITEM-001220,Zoom Phone Service Type 1 - 1 (1 - 49 Users),,LICENSE,0.0,0.0,true
ITEM-001221,Zoom Phone Service Type 1 - 2 (50 - 99 Users),,LICENSE,0.0,0.0,true
ITEM-001222,Zoom Phone Service Type 1 - 3 (100 Users+),,LICENSE,0.0,0.0,true
ITEM-001223,Zoom Phone Service Type 2 - 1 (1 - 49 Users),,LICENSE,0.0,0.0,true
ITEM-001224,Zoom Phone Service Type 2 - 1.1 (1 - 49 Users),,LICENSE,0.0,0.0,true
ITEM-001225,Zoom Phone Service Type 2 - 2 (50 - 99 Users),,LICENSE,0.0,0.0,true
ITEM-001226,Zoom Phone Service Type 2 - 3 (100 Users+),,LICENSE,0.0,0.0,true
ITEM-001227,Zoom Phone Service Type 3 - 1 (1 - 49 Users),,LICENSE,0.0,0.0,true
ITEM-001228,Zoom Phone Service Type 3 - 2 (50 - 99 Users),,LICENSE,0.0,0.0,true
ITEM-001229,Zoom Phone Service Type 3 - 3 (100 Users+),,LICENSE,0.0,0.0,true
ITEM-001230,Zoom Phone Service Type 4 - 1 (1 - 49 Users),,LICENSE,0.0,0.0,true
ITEM-001231,Zoom Phone Service Type 4 - 2 (50 - 99 Users),,LICENSE,0.0,0.0,true
ITEM-001232,Zoom Phone Service Type 4 - 3 (100 Users+),,LICENSE,0.0,0.0,true
ITEM-001233,Zoom Professional Service,,JOB,0.0,0.0,true
ITEM-001234,Zoom Professional Service (Bundling with ZOOM/1-TO-ALL Special Package),,JOB,0.0,0.0,true
ITEM-001235,Zoom Room Solution - Budget Room Set B1,,SET,0.0,0.0,true
ITEM-001236,Zoom Room Solution - Budget Room Set B2,,SET,0.0,0.0,true
ITEM-001237,Zoom Room Solution - Budget Room Set B3,,SET,0.0,0.0,true
ITEM-001238,Zoom Room Solution - Budget Room Set B4,,SET,0.0,0.0,true
ITEM-001239,Zoom Room Solution - Professional Large Set 1,,SET,0.0,0.0,true
ITEM-001240,Zoom Room Solution - Professional Large Set 1 (Thaicom),,SET,0.0,0.0,true
ITEM-001241,Zoom Room Solution - Professional Large Set 2,,SET,0.0,0.0,true
ITEM-001242,Zoom Room Solution - Professional MLarge Set 1,,SET,0.0,0.0,true
ITEM-001243,Zoom Room Solution - Professional MLarge Set 2,,SET,0.0,0.0,true
ITEM-001244,Zoom Room Solution - Professional MLarge Set 3,,SET,0.0,0.0,true
ITEM-001245,Zoom Room Solution - Professional MLarge Set 4 (2 Displays),,SET,0.0,0.0,true
ITEM-001246,Zoom Room Solution - Professional Small Set 1,,SET,0.0,0.0,true
ITEM-001247,Zoom Room Solution - Professional Small Set 2,,SET,0.0,0.0,true
ITEM-001248,Zoom Room Solution - Professional Small Set 2,,SET,0.0,0.0,true
ITEM-001249,Zoom Room Solution - Professional Small Set 2 (Rental - 36M),,SET,0.0,0.0,true
ITEM-001250,Zoom Room Solution - Professional Small Set 3,,SET,0.0,0.0,true
ITEM-001251,Zoom Room Solution - Professional Small Set 4,,SET,0.0,0.0,true
ITEM-001252,Zoom Room Solution - Professional XLarge Set 1,,SET,0.0,0.0,true
ITEM-001253,Zoom Room Solution - Professional XLarge Set 1 (2 Displays),,SET,0.0,0.0,true
ITEM-001254,Zoom Room Solution - Professional XLarge Set 2,,SET,0.0,0.0,true
ITEM-001255,Zoom Room Solution - Professional XLarge Set 3,,SET,0.0,0.0,true
ITEM-001256,Zoom Room Solution - Professional XLarge Set 4 (2 Displays) - Rental,,SET,0.0,0.0,true
ITEM-001257,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Room Annual,,LICENSE,17465.0,11876.2,true
ITEM-001259,Zoom Technical Support - 1,,JOB,0.0,0.0,true
ITEM-001260,Zoom Technical Support - 2,,JOB,0.0,0.0,true
ITEM-001261,Zoom Technical Support - 3,,JOB,0.0,0.0,true
ITEM-001262,Zoom Training - Level 1,,JOB,0.0,0.0,true
ITEM-001263,Zoom Training - Level 2,,JOB,0.0,0.0,true
ITEM-001264,"[Blocked - Product Owner แจ้งระงับการใช้งาน] ZOOM Video Webinar 10,000 - 1 Month",,LICENSE,0.0,0.0,false
ITEM-001265,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Video Webinar 1000 - 1 Month,,LICENSE,0.0,0.0,true
ITEM-001266,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Webinar 1000 Annual,,LICENSE,180000.0,122400.0,false
ITEM-001267,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Webinar 1000 Annual,,LICENSE,119000.0,80920.0,true
ITEM-001268,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Webinar 1000 - 2 Year Prepay,,LICENSE,342000.0,232560.0,false
ITEM-001269,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Webinar 1000 - 3 Year Prepay,,LICENSE,486000.0,330480.0,false
ITEM-001270,[Blocked - Product Owner แจ้งระงับการใช้งาน] ZOOM Video Webinar 3000 - 1 Month,,LICENSE,0.0,0.0,false
ITEM-001271,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Webinar 3000 Annual,,LICENSE,480000.0,326400.0,false
ITEM-001272,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Webinar 3000 Annual (Zoom Standard Support),,LICENSE,346500.0,235620.0,false
ITEM-001273,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Webinar 3000 - 2 Year Prepay,,LICENSE,912000.0,620160.0,false
ITEM-001274,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Webinar 3000 - 3 Year Prepay,,LICENSE,1296000.0,881280.0,false
ITEM-001275,"[Blocked - Product Owner แจ้งระงับการใช้งาน] ZOOM Video Webinar 50,000 - 1 Month",,LICENSE,0.0,0.0,false
ITEM-001276,[Blocked by product owner] Zoom Video Webinar 500 - 1 Month,,LICENSE,3500.0,2380.0,false
ITEM-001277,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Webinar 500 Annual,,LICENSE,42000.0,28560.0,false
ITEM-001278,[Blocked - Product Owner แจ้งระงับการใช้งาน] Zoom Webinar 500 Annual,,LICENSE,24150.0,16422.0,true
ITEM-001279,[Blocked - Product Owner แจ้งระงับการใช้งาน] 1ToAll - Zoom Webinar 500 - 2 Year Prepay,,LICENSE,79800.0,54264.0,false
ITEM-001280,[Blocked - Product Owner แจ้งระงับการใช้งาน] ZOOM Video Webinar 5000 - [For Event],,LICENSE,0.0,0.0,false
ITEM-001281,"[Blocked - เนื่องจากซ้ำ]19"" GERMANY - G7-00008 AC Power Distribution 8 Universal Outlet w/Cable 3 M.",,PCS,0.0,0.0,false
ITEM-001282,"19"" GERMANY - G7-02045 Fix Component Shelf",,PCS,0.0,0.0,true
ITEM-001283,"19"" GERMANY G7-05002 FAN Heavy Duty",,PCS,0.0,0.0,true
ITEM-001284,GERMAN - G7-00006 AC Power Distribution 6 TISOutlet w/Cable 3M.,,PCS,0.0,0.0,true
ITEM-001285,"19""GERMAN - G7-05001 พัดลมระบายอากาศ 4"" ครบชุด",,PCS,0.0,0.0,true
ITEM-001286,"19""GERMAN - WALL RACK 6U",,PCS,0.0,0.0,true
ITEM-001287,"19""GERMAN -G1-60606 19""GERMAN WALL RACK 6U(60cm.)",,PCS,0.0,0.0,true
ITEM-001288,"G1-60509  19""GERMAN WALL RACK 9U(50cm.)",,PCS,0.0,0.0,true
ITEM-001289,"G1-60512  19""GERMAN WALL RACK 12U(50cm.)",,PCS,0.0,0.0,true
ITEM-001290,"G3-60642-19"" GERMANY - G3-60642 Export Cabinet Rack 42U (60x60x205cm)",,PCS,0.0,0.0,true
ITEM-001291,"G3-60827  19"" GERMAN RACK 27U(80cm.)",,PCS,0.0,0.0,true
